problem_id,problem_type,candidate_id,candidate_rank,missing_critical_structures,critical_structure_count,critical_structure_penalty,structure_score,constraint_coverage,objective_term_coverage,selected_by_fullv2,selected_by_structure_only
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k5,5,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k6,6,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0011,multi_item_capacity,Qwen3-8B_k7,7,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0012,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k1,1,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k2,2,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k5,5,,0.0,0.0,0.8125,,1.0,True,True
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k6,6,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0013,multi_item_capacity,Qwen3-8B_k7,7,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.85625,,1.0,True,True
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0014,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0015,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k1,1,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k4,4,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k5,5,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k6,6,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0016,multi_item_capacity,Qwen3-8B_k7,7,,0.0,0.0,0.0,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0017,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,True,True
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k3,3,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0018,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k0,0,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k1,1,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k2,2,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k3,3,,0.0,0.0,0.8125,,1.0,True,True
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k4,4,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k5,5,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k6,6,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
multi_item_capacity_0019,multi_item_capacity,Qwen3-8B_k7,7,capacity_constraint,1.0,1.0,0.71875,,1.0,False,False
fixed_order_cost_big_m_0000,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.85,,0.6666666666666666,False,False
fixed_order_cost_big_m_0000,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0000,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.85,,0.6666666666666666,False,False
fixed_order_cost_big_m_0000,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0000,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0000,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.85,,0.6666666666666666,False,False
fixed_order_cost_big_m_0000,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0000,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0001,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0001,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0001,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0001,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.86,,1.0,True,True
fixed_order_cost_big_m_0001,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0001,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0001,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0001,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0002,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0002,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0002,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0002,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0002,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0002,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0002,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0002,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0003,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0003,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0003,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0003,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0003,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0003,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0003,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0003,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0004,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0004,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0004,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0004,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0004,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0004,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0004,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0004,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0005,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0005,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0005,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.86,,1.0,False,False
