problem_id,problem_type,candidate_id,candidate_rank,missing_critical_structures,critical_structure_count,critical_structure_penalty,structure_score,constraint_coverage,objective_term_coverage,selected_by_fullv2,selected_by_structure_only
fixed_order_cost_big_m_0005,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0005,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0005,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.0,,1.0,False,False
fixed_order_cost_big_m_0005,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0005,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0006,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.85,,0.6666666666666666,False,False
fixed_order_cost_big_m_0006,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0006,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0006,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0006,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0006,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0006,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0006,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0007,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0007,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0007,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.85,,0.6666666666666666,False,False
fixed_order_cost_big_m_0007,fixed_order_cost_big_m,Qwen3-8B_k3,3,big_m_constraint,1.0,1.0,0.735,,1.0,False,False
fixed_order_cost_big_m_0007,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0007,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0007,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0007,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0008,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.835,,1.0,True,True
fixed_order_cost_big_m_0008,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0008,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0008,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0008,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0008,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0008,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0008,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0009,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0009,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0009,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0009,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0009,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0009,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0009,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.86,,1.0,True,True
fixed_order_cost_big_m_0009,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0010,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.0,,1.0,False,False
fixed_order_cost_big_m_0010,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0010,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0010,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0010,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0010,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0010,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0010,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0011,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.875,,0.6666666666666666,False,True
fixed_order_cost_big_m_0011,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,1.0,True,False
fixed_order_cost_big_m_0011,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0011,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0011,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.85,,0.6666666666666666,False,False
fixed_order_cost_big_m_0011,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0011,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0011,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0012,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.845,,0.6666666666666666,False,False
fixed_order_cost_big_m_0012,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0012,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0012,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0012,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.875,,0.6666666666666666,False,False
fixed_order_cost_big_m_0012,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0012,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0012,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0013,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.845,,0.6666666666666666,False,False
fixed_order_cost_big_m_0013,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,0.6666666666666666,False,True
fixed_order_cost_big_m_0013,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0013,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,True,False
fixed_order_cost_big_m_0013,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.845,,0.6666666666666666,False,False
fixed_order_cost_big_m_0013,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0013,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0013,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0014,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.845,,0.6666666666666666,False,False
fixed_order_cost_big_m_0014,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0014,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0014,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0014,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0014,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0014,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0014,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0015,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0015,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0015,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0015,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0015,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0015,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0015,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0015,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0016,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0016,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0016,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0016,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0016,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0016,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0016,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.86,,1.0,True,True
fixed_order_cost_big_m_0016,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0017,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.875,,0.6666666666666666,False,True
fixed_order_cost_big_m_0017,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,1.0,True,False
fixed_order_cost_big_m_0017,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0017,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0017,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0017,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0017,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0017,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0018,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.875,,0.6666666666666666,False,True
fixed_order_cost_big_m_0018,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,1.0,True,False
fixed_order_cost_big_m_0018,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0018,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0018,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.845,,1.0,False,False
fixed_order_cost_big_m_0018,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0018,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0018,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0019,fixed_order_cost_big_m,Qwen3-8B_k0,0,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0019,fixed_order_cost_big_m,Qwen3-8B_k1,1,,0.0,0.0,0.875,,1.0,True,True
fixed_order_cost_big_m_0019,fixed_order_cost_big_m,Qwen3-8B_k2,2,,0.0,0.0,0.82,,1.0,False,False
fixed_order_cost_big_m_0019,fixed_order_cost_big_m,Qwen3-8B_k3,3,,0.0,0.0,0.875,,1.0,False,False
fixed_order_cost_big_m_0019,fixed_order_cost_big_m,Qwen3-8B_k4,4,,0.0,0.0,0.86,,1.0,False,False
fixed_order_cost_big_m_0019,fixed_order_cost_big_m,Qwen3-8B_k5,5,,0.0,0.0,0.85,,1.0,False,False
fixed_order_cost_big_m_0019,fixed_order_cost_big_m,Qwen3-8B_k6,6,,0.0,0.0,0.835,,1.0,False,False
fixed_order_cost_big_m_0019,fixed_order_cost_big_m,Qwen3-8B_k7,7,,0.0,0.0,0.845,,1.0,False,False
